src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
en,mt,112,BAD,um-iwslt,"Due to the religious significance of the city, and in particular the many sites of the Old City area, Jerusalem is one of the main tourist destinations in Israel.","Minħabba s-sinifikat reliġjuż tal-belt, u b’mod partikolari l-ħafna siti taż-żona tal-Belt il-Qadima, il-Ġerusalemm hija waħda mid-destinazzjonijiet turistiċi ewlenin fl-Iżrael.","minħabba s-sinifikat reliġjuż tal-belt, u b'mod partikolari l-ħafna siti taż-żona tal-Belt tal-Old, il-Ħonduras huwa wieħed mid-destinazzjonijiet turistiċi ewlenin fl-Iżrael.",81666f704f,93,0.6876977577398615
en,mt,113,TGT,nllb,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,Il-passaport tiegħek irid ikun validu għal mill-inqas 6 xhur lil hinn mid-dati tal-ivvjaġġar tiegħek. Biljett tal-vjaġġ bir-ritorn/li jkompli għal postijiet oħra huwa meħtieġ bħala prova tat-tul tas-soġġorn tiegħek.,Il-passaport tiegħek irid ikun validu għal mill-inqas 6 xhur wara d-dati tal-ivvjaġġar tiegħek.,7d111a8c45,27,-1.0518184497292238
en,mt,113,TGT,um-iwslt,Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.,Il-passaport tiegħek irid ikun validu għal mill-inqas 6 xhur lil hinn mid-dati tal-ivvjaġġar tiegħek. Biljett tal-vjaġġ bir-ritorn/li jkompli għal postijiet oħra huwa meħtieġ bħala prova tat-tul tas-soġġorn tiegħek.,il-passaport tiegħek għandu jkun validu għal mill-inqas 6 xhur wara d-dati ta' l-ivvjaġġar tiegħek. Jeħtieġ biljett tal-vjaġġ tond/onward biex jagħti prova tat-tul taż-żjara tiegħek.,7d111a8c45,60,0.5741762282938689
en,mt,114,BAD,um-iwslt,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","l-istoriċi huma irħas għall-gruppi akbar, għalhekk jekk inti bil-kumdità jew b'kumdità waħda biss, tipprova tiltaqa' ma' nies oħra u tifforma grupp ta' erbgħa sa sitta għal rata aħjar għal kull persuna.",6a9af7e296,13,-1.73818703568313
en,mt,114,BAD,um-iwslt,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","l-istoriċi huma irħas għall-gruppi akbar, għalhekk jekk inti bil-kumdità jew b'kumdità waħda biss, tipprova tiltaqa' ma' nies oħra u tifforma grupp ta' erbgħa sa sitta għal rata aħjar għal kull persuna.",aad8f3547c,30,-1.5345406467968563
en,mt,114,BAD,um-iwslt,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","l-istoriċi huma irħas għall-gruppi akbar, għalhekk jekk inti bil-kumdità jew b'kumdità waħda biss, tipprova tiltaqa' ma' nies oħra u tifforma grupp ta' erbgħa sa sitta għal rata aħjar għal kull persuna.",18cd8a7306,5,-1.8445064510927498
en,mt,114,BAD,um-iwslt,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","l-istoriċi huma irħas għall-gruppi akbar, għalhekk jekk inti bil-kumdità jew b'kumdità waħda biss, tipprova tiltaqa' ma' nies oħra u tifforma grupp ta' erbgħa sa sitta għal rata aħjar għal kull persuna.",219dc550cd,7,-1.473406073044061
en,mt,114,TGT,google-translate,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","It-tours huma orħos għal gruppi akbar, allura jekk int waħdek jew ma 'ħabib wieħed biss, ipprova tiltaqa' ma' nies oħra u ifforma grupp ta' erba' sa sitta għal rata aħjar għal kull persuna.",e18635d572,95,0.9221894187283529
en,mt,114,TGT,google-translate,"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.","Il-vjaġġi huma orħos għal gruppi aktar kbar, għalhekk jekk inti waħdek jew ma' ħabib wieħed biss, ipprova ltaqa' ma' nies oħra u fforma grupp ta' minn erba' sa sitta għal rata aħjar kull persuna.","It-tours huma orħos għal gruppi akbar, allura jekk int waħdek jew ma 'ħabib wieħed biss, ipprova tiltaqa' ma' nies oħra u ifforma grupp ta' erba' sa sitta għal rata aħjar għal kull persuna.",81666f704f,97,0.7972037701188204
en,mt,115,TGT,nllb,Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,It-twaqqif ta’ tinda fuq proprjetà privata jew f’belt ta’ kwalunkwe daqs jista’ faċilment jiġbed attenzjoni mhux mixtieqa.,Jekk tinstalla ħanut privat jew f'belt taʼ kwalunkwe daqs tistaʼ faċilment tikkawża attenzjoni mhux mixtieqa.,4ea62f6070,23,-1.7805043644629839
en,mt,115,TGT,google-translate,Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,It-twaqqif ta’ tinda fuq proprjetà privata jew f’belt ta’ kwalunkwe daqs jista’ faċilment jiġbed attenzjoni mhux mixtieqa.,It-twaqqif ta 'tinda fuq proprjetà privata jew f'belt ta' kull daqs jista 'faċilment tattira attenzjoni mhux mixtieqa.,2a93003759,50,-0.11862216315289983
en,mt,115,TGT,google-translate,Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,It-twaqqif ta’ tinda fuq proprjetà privata jew f’belt ta’ kwalunkwe daqs jista’ faċilment jiġbed attenzjoni mhux mixtieqa.,It-twaqqif ta 'tinda fuq proprjetà privata jew f'belt ta' kull daqs jista 'faċilment tattira attenzjoni mhux mixtieqa.,9913cdf871,75,1.1740307722229053
en,mt,115,REF,[ref],Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,It-twaqqif ta’ tinda fuq proprjetà privata jew f’belt ta’ kwalunkwe daqs jista’ faċilment jiġbed attenzjoni mhux mixtieqa.,It-twaqqif ta’ tinda fuq proprjetà privata jew f’belt ta’ kwalunkwe daqs jista’ faċilment jiġbed attenzjoni mhux mixtieqa.,4ea62f6070,99,1.1408758535678192
en,mt,116,TGT,google-translate,Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.,"Il-ħostels, primarjament, huma maħsubin għaż-żgħażagħ – viżitatur tipiku jkun fl-għoxrinijiet – imma ħafna drabi tista’ ssib vjaġġaturi ikbar fl-età ukoll.",Il-ħostels jilqgħu primarjament għaż-żgħażagħ – mistieden tipiku għandu għoxrin sena – iżda spiss tista’ ssib vjaġġaturi anzjani hemmhekk ukoll.,6b353acb1e,91,1.0442539847746157
en,mt,117,REF,[ref],"The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.","Il-belt ta’ Beijing fiċ-Ċina se tkun il-belt li tospita l-Logħob Olimpiku tax-Xitwa fl-2022, li se jagħmilha l-ewwel belt li ospitat kemm l-Olimpjadi tas-sajf kif ukoll dawk tax-xitwa.","Il-belt ta’ Beijing fiċ-Ċina se tkun il-belt li tospita l-Logħob Olimpiku tax-Xitwa fl-2022, li se jagħmilha l-ewwel belt li ospitat kemm l-Olimpjadi tas-sajf kif ukoll dawk tax-xitwa.",4ea62f6070,100,1.1793150669629613
en,mt,117,TGT,google-translate,"The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.","Il-belt ta’ Beijing fiċ-Ċina se tkun il-belt li tospita l-Logħob Olimpiku tax-Xitwa fl-2022, li se jagħmilha l-ewwel belt li ospitat kemm l-Olimpjadi tas-sajf kif ukoll dawk tax-xitwa.","Il-belt ta’ Beijing fiċ-Ċina se tkun il-belt ospitanti tal-Logħob Olimpiku tax-Xitwa fl-2022, li se tagħmilha l-ewwel belt li ospitat kemm l-Olimpjadi tas-sajf kif ukoll tax-xitwa.",4ea62f6070,99,1.1408758535678192
en,mt,118,BAD,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",edc20203c1,1,-1.3938988148521514
en,mt,118,BAD,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",b668484691,10,-1.3102047551413252
en,mt,118,TGT,google-translate,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","Il-ħajja selvaġġa hija fost l-aktar motivi ta’ sfida għal fotografu, u teħtieġ taħlita ta’ xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.",518d20bb0d,100,1.393880360133672
en,mt,118,TGT,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",edc20203c1,22,-0.851525735143143
en,mt,118,BAD,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",63d6765581,50,-1.6393267947231147
en,mt,118,TGT,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",63d6765581,68,-0.8349842085271939
en,mt,118,TGT,google-translate,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","Il-ħajja selvaġġa hija fost l-aktar motivi ta’ sfida għal fotografu, u teħtieġ taħlita ta’ xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.",4ea62f6070,72,0.10301709189898121
en,mt,118,TGT,google-translate,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","Il-ħajja selvaġġa hija fost l-aktar motivi ta’ sfida għal fotografu, u teħtieġ taħlita ta’ xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.",568095ee7b,80,0.6746398315953808
en,mt,118,BAD,um-iwslt,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.","Il-ħlejjaq selvaġġi huma fost il-motifi li joffru l-akbar sfida lill-fotografu, u teħtieġ taħlita ta' xorti tajba, paċenzja, esperjenza u tagħmir tajjeb.","l-annimali selvaġġi huma fost l-aktar nies li jikkontestawhom għal ritratt, u għandhom bżonn ta' taħlita ta' għarfien, esperjenza u tagħmir tajjeb.",34ebab24eb,9,-1.4391319784941237
en,mt,119,TGT,um-iwslt,"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.","Id-dinja għandha aktar minn 5,000 lingwi differenti, inklużi iktar minn għoxrin b'50 miljun persuni li jitkellmuhom jew iktar.","id-dinja għandha iktar minn 5,000 lingwa differenti, inklużi iktar minn għoxrin b'50 miljun jew iktar taħdidiet.",3a16d8c661,100,0.8719415995048203
en,mt,119,TGT,um-iwslt,"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.","Id-dinja għandha aktar minn 5,000 lingwi differenti, inklużi iktar minn għoxrin b'50 miljun persuni li jitkellmuhom jew iktar.","id-dinja għandha iktar minn 5,000 lingwa differenti, inklużi iktar minn għoxrin b'50 miljun jew iktar taħdidiet.",fd1dac4e0a,18,-0.7506017352140004
en,mt,11,TGT,nllb,"Whether we live in cities or in the countryside, most of us go in search of nature at one time or another to admire its beautiful scenery, to walk, swim, fish, relax, explore or simply enjoy the fresh air and listen to the bird song.","Kemm jekk aħna ngħixu fil-bliet u kemm jekk ngħixu l-kampanja, ħafna minna f’mument jew ieħor, noħorġu l-kampanja nfittxu n-natura biex nammiraw il-pajsaġġ sabiħ, biex nimxu, biex ngħumu, biex nistgħadu, biex nirrilassaw, biex nesploraw jew sempliċement biex ingawdu l-arja friska u nisimgħu l-għana tal-għasafar.","Kemm jekk ngħixu fil- bliet jew fl- irħula, il- biċċa l- kbira minna f'xi żmien jew ieħor immorru nfittxu n- natura biex nammur l- ġeni tagħha, biex nimxu, nilgħab, nħadmu, nżidu, niffrankaw ruħna, niskopru jew sempliċement nigawdu l- arja friska u nisimgħu l- għanja tat- tifel.",6b353acb1e,36,-0.8275220256704503
en,mt,11,TGT,um-iwslt,"Whether we live in cities or in the countryside, most of us go in search of nature at one time or another to admire its beautiful scenery, to walk, swim, fish, relax, explore or simply enjoy the fresh air and listen to the bird song.","Kemm jekk aħna ngħixu fil-bliet u kemm jekk ngħixu l-kampanja, ħafna minna f’mument jew ieħor, noħorġu l-kampanja nfittxu n-natura biex nammiraw il-pajsaġġ sabiħ, biex nimxu, biex ngħumu, biex nistgħadu, biex nirrilassaw, biex nesploraw jew sempliċement biex ingawdu l-arja friska u nisimgħu l-għana tal-għasafar.","il-biċċa l-kbira tagħna ngħixu fil-bliet jew fil-kampanja biex infittxu n-natura f'ħin wieħed jew ieħor biex niċċelebraw ix-xena ta' l-għasfur, biex nirringrazzjaw, nivvjaġġaw, nivvjaġġaw, nesstu jew sempliċiment infittxu l-arja friska u nisma' l-għasfur.",219dc550cd,37,-0.412553700452337
